img_id,building_percentage
TRAIN_4427,0.024
TRAIN_4491,0.024
TRAIN_4673,0.024
TRAIN_4687,0.024
TRAIN_4714,0.024
TRAIN_4974,0.024
TRAIN_4978,0.024
TRAIN_5048,0.024
TRAIN_5054,0.024
TRAIN_5092,0.024
TRAIN_5140,0.024
TRAIN_5299,0.024
TRAIN_5356,0.024
TRAIN_5411,0.024
TRAIN_5433,0.024
TRAIN_5455,0.024
TRAIN_5479,0.024
TRAIN_5486,0.024
TRAIN_5521,0.024
TRAIN_5551,0.024
TRAIN_5597,0.024
TRAIN_5688,0.024
TRAIN_5815,0.024
TRAIN_5882,0.024
TRAIN_5904,0.024
TRAIN_6001,0.024
TRAIN_6030,0.024
TRAIN_6211,0.024
TRAIN_6215,0.024
TRAIN_6339,0.024
TRAIN_6393,0.024
TRAIN_6504,0.024
TRAIN_6556,0.024
TRAIN_6560,0.024
TRAIN_6566,0.024
TRAIN_6580,0.024
TRAIN_6596,0.024
TRAIN_6628,0.024
TRAIN_6654,0.024
TRAIN_6693,0.024
TRAIN_6723,0.024
TRAIN_6785,0.024
TRAIN_6928,0.024
TRAIN_6932,0.024
TRAIN_6990,0.024
TRAIN_7017,0.024
TRAIN_0000,0.023
TRAIN_0031,0.023
TRAIN_0097,0.023
TRAIN_0125,0.023
TRAIN_0133,0.023
TRAIN_0144,0.023
TRAIN_0212,0.023
TRAIN_0357,0.023
TRAIN_0529,0.023
TRAIN_0566,0.023
TRAIN_0659,0.023
TRAIN_0752,0.023
TRAIN_0775,0.023
TRAIN_0835,0.023
TRAIN_0969,0.023
TRAIN_1036,0.023
TRAIN_1122,0.023
TRAIN_1150,0.023
TRAIN_1254,0.023
TRAIN_1289,0.023
TRAIN_1312,0.023
TRAIN_1394,0.023
TRAIN_1647,0.023
TRAIN_1671,0.023
TRAIN_1735,0.023
TRAIN_1787,0.023
TRAIN_1803,0.023
TRAIN_1950,0.023
TRAIN_1982,0.023
TRAIN_2091,0.023
TRAIN_2253,0.023
TRAIN_2534,0.023
TRAIN_2564,0.023
TRAIN_2571,0.023
TRAIN_2766,0.023
TRAIN_2868,0.023
TRAIN_2889,0.023
TRAIN_2971,0.023
TRAIN_3082,0.023
TRAIN_3111,0.023
TRAIN_3340,0.023
TRAIN_3368,0.023
TRAIN_3438,0.023
TRAIN_3518,0.023
TRAIN_3660,0.023
TRAIN_3780,0.023
TRAIN_3841,0.023
TRAIN_4094,0.023
TRAIN_4203,0.023
TRAIN_4242,0.023
TRAIN_4335,0.023
TRAIN_4795,0.023
TRAIN_4810,0.023
TRAIN_4904,0.023
TRAIN_5124,0.023
TRAIN_5211,0.023
TRAIN_5335,0.023
TRAIN_5366,0.023
TRAIN_5462,0.023
TRAIN_5484,0.023
TRAIN_5543,0.023
TRAIN_5762,0.023
TRAIN_5970,0.023
TRAIN_6182,0.023
TRAIN_6207,0.023
TRAIN_6407,0.023
TRAIN_6439,0.023
TRAIN_6461,0.023
TRAIN_6486,0.023
TRAIN_6511,0.023
TRAIN_6562,0.023
TRAIN_6622,0.023
TRAIN_6646,0.023
TRAIN_6690,0.023
TRAIN_6721,0.023
TRAIN_6741,0.023
TRAIN_6822,0.023
TRAIN_6940,0.023
TRAIN_6978,0.023
TRAIN_7092,0.023
TRAIN_7117,0.023
TRAIN_0035,0.022
TRAIN_0177,0.022
TRAIN_0401,0.022
TRAIN_0458,0.022
TRAIN_0868,0.022
TRAIN_0907,0.022
TRAIN_0909,0.022
TRAIN_0957,0.022
TRAIN_1066,0.022
TRAIN_1097,0.022
TRAIN_1123,0.022
TRAIN_1130,0.022
TRAIN_1143,0.022
TRAIN_1153,0.022
TRAIN_1155,0.022
TRAIN_1197,0.022
TRAIN_1260,0.022
TRAIN_1492,0.022
TRAIN_1718,0.022
TRAIN_1742,0.022
TRAIN_1805,0.022
TRAIN_1808,0.022
TRAIN_1878,0.022
TRAIN_1905,0.022
TRAIN_1944,0.022
TRAIN_2078,0.022
TRAIN_2086,0.022
TRAIN_2196,0.022
TRAIN_2231,0.022
TRAIN_2405,0.022
TRAIN_2413,0.022
TRAIN_2422,0.022
TRAIN_2506,0.022
TRAIN_2510,0.022
TRAIN_2555,0.022
TRAIN_2804,0.022
TRAIN_2945,0.022
TRAIN_3020,0.022
TRAIN_3022,0.022
TRAIN_3064,0.022
TRAIN_3147,0.022
TRAIN_3509,0.022
TRAIN_3598,0.022
TRAIN_3738,0.022
TRAIN_3857,0.022
TRAIN_3862,0.022
TRAIN_4017,0.022
TRAIN_4149,0.022
TRAIN_4194,0.022
TRAIN_4250,0.022
TRAIN_4398,0.022
TRAIN_4538,0.022
TRAIN_4601,0.022
TRAIN_4732,0.022
TRAIN_4820,0.022
TRAIN_4900,0.022
TRAIN_5171,0.022
TRAIN_5212,0.022
TRAIN_5328,0.022
TRAIN_5331,0.022
TRAIN_5369,0.022
TRAIN_5427,0.022
TRAIN_5431,0.022
TRAIN_5489,0.022
TRAIN_5491,0.022
TRAIN_5558,0.022
TRAIN_5576,0.022
TRAIN_5580,0.022
TRAIN_5629,0.022
TRAIN_5644,0.022
TRAIN_5659,0.022
TRAIN_5691,0.022
TRAIN_5751,0.022
TRAIN_5793,0.022
TRAIN_5798,0.022
TRAIN_5829,0.022
TRAIN_5831,0.022
TRAIN_5832,0.022
TRAIN_5965,0.022
TRAIN_5995,0.022
TRAIN_6069,0.022
TRAIN_6090,0.022
TRAIN_6317,0.022
TRAIN_6416,0.022
TRAIN_6428,0.022
TRAIN_6431,0.022
TRAIN_6450,0.022
TRAIN_6508,0.022
TRAIN_6745,0.022
TRAIN_6747,0.022
TRAIN_6886,0.022
TRAIN_6915,0.022
TRAIN_6949,0.022
TRAIN_6968,0.022
TRAIN_0114,0.021
TRAIN_0245,0.021
TRAIN_0253,0.021
TRAIN_0270,0.021
TRAIN_0336,0.021
TRAIN_0371,0.021
TRAIN_0417,0.021
TRAIN_0467,0.021
TRAIN_0486,0.021
TRAIN_0594,0.021
TRAIN_0697,0.021
TRAIN_0782,0.021
TRAIN_0858,0.021
TRAIN_0941,0.021
TRAIN_0979,0.021
TRAIN_1057,0.021
TRAIN_1091,0.021
TRAIN_1103,0.021
TRAIN_1136,0.021
TRAIN_1313,0.021
TRAIN_1362,0.021
TRAIN_1488,0.021
TRAIN_1585,0.021
TRAIN_1591,0.021
TRAIN_1641,0.021
TRAIN_1685,0.021
TRAIN_1709,0.021
TRAIN_1760,0.021
TRAIN_1790,0.021
TRAIN_1810,0.021
TRAIN_1852,0.021
TRAIN_1904,0.021
TRAIN_1914,0.021
TRAIN_1974,0.021
TRAIN_2034,0.021
TRAIN_2041,0.021
TRAIN_2080,0.021
TRAIN_2146,0.021
TRAIN_2178,0.021
TRAIN_2242,0.021
TRAIN_2274,0.021
TRAIN_2324,0.021
TRAIN_2572,0.021
TRAIN_2604,0.021
TRAIN_2713,0.021
TRAIN_2843,0.021
TRAIN_2925,0.021
TRAIN_2934,0.021
TRAIN_3000,0.021
TRAIN_3044,0.021
TRAIN_3208,0.021
TRAIN_3249,0.021
TRAIN_3266,0.021
TRAIN_3336,0.021
TRAIN_3392,0.021
TRAIN_3419,0.021
TRAIN_3464,0.021
TRAIN_3508,0.021
TRAIN_3523,0.021
TRAIN_3602,0.021
TRAIN_3636,0.021
TRAIN_3638,0.021
TRAIN_3782,0.021
TRAIN_3819,0.021
TRAIN_3884,0.021
TRAIN_3921,0.021
TRAIN_3929,0.021
TRAIN_3946,0.021
TRAIN_4039,0.021
TRAIN_4055,0.021
TRAIN_4183,0.021
TRAIN_4206,0.021
TRAIN_4219,0.021
TRAIN_4245,0.021
TRAIN_4287,0.021
TRAIN_4331,0.021
TRAIN_4387,0.021
TRAIN_4452,0.021
TRAIN_4503,0.021
TRAIN_4738,0.021
TRAIN_4823,0.021
TRAIN_4825,0.021
TRAIN_4858,0.021
TRAIN_4941,0.021
TRAIN_4963,0.021
TRAIN_5016,0.021
TRAIN_5021,0.021
TRAIN_5050,0.021
TRAIN_5244,0.021
TRAIN_5267,0.021
TRAIN_5270,0.021
TRAIN_5444,0.021
TRAIN_5480,0.021
TRAIN_5618,0.021
TRAIN_5694,0.021
TRAIN_5705,0.021
TRAIN_5708,0.021
TRAIN_5724,0.021
TRAIN_5757,0.021
TRAIN_5816,0.021
TRAIN_5853,0.021
TRAIN_5861,0.021
TRAIN_6010,0.021
TRAIN_6082,0.021
TRAIN_6084,0.021
TRAIN_6160,0.021
TRAIN_6247,0.021
TRAIN_6260,0.021
TRAIN_6318,0.021
TRAIN_6367,0.021
TRAIN_6385,0.021
TRAIN_6448,0.021
TRAIN_6521,0.021
TRAIN_6611,0.021
TRAIN_6658,0.021
TRAIN_6682,0.021
TRAIN_6793,0.021
TRAIN_7015,0.021
TRAIN_7036,0.021
TRAIN_7043,0.021
TRAIN_7111,0.021
TRAIN_0008,0.02
TRAIN_0043,0.02
TRAIN_0055,0.02
TRAIN_0404,0.02
TRAIN_0419,0.02
TRAIN_0593,0.02
TRAIN_0640,0.02
TRAIN_0656,0.02
TRAIN_0797,0.02
TRAIN_0845,0.02
TRAIN_0967,0.02
TRAIN_1047,0.02
TRAIN_1085,0.02
TRAIN_1098,0.02
TRAIN_1329,0.02
TRAIN_1520,0.02
TRAIN_1527,0.02
TRAIN_1539,0.02
TRAIN_1568,0.02
TRAIN_1628,0.02
TRAIN_1726,0.02
TRAIN_1945,0.02
TRAIN_1964,0.02
TRAIN_1986,0.02
TRAIN_2169,0.02
TRAIN_2208,0.02
TRAIN_2232,0.02
TRAIN_2328,0.02
TRAIN_2432,0.02
TRAIN_2470,0.02
TRAIN_2496,0.02
TRAIN_2508,0.02
TRAIN_2581,0.02
TRAIN_2588,0.02
TRAIN_2651,0.02
TRAIN_2697,0.02
TRAIN_2701,0.02
TRAIN_2760,0.02
TRAIN_2840,0.02
TRAIN_2849,0.02
TRAIN_2874,0.02
TRAIN_2913,0.02
TRAIN_2930,0.02
TRAIN_2995,0.02
TRAIN_3027,0.02
TRAIN_3040,0.02
TRAIN_3094,0.02
TRAIN_3119,0.02
TRAIN_3145,0.02
TRAIN_3170,0.02
TRAIN_3193,0.02
TRAIN_3265,0.02
TRAIN_3293,0.02
TRAIN_3305,0.02
TRAIN_3315,0.02
TRAIN_3506,0.02
TRAIN_3510,0.02
TRAIN_3743,0.02
TRAIN_3746,0.02
TRAIN_3772,0.02
TRAIN_3826,0.02
TRAIN_3831,0.02
TRAIN_3888,0.02
TRAIN_3889,0.02
TRAIN_3919,0.02
TRAIN_3926,0.02
TRAIN_3976,0.02
TRAIN_4184,0.02
TRAIN_4229,0.02
TRAIN_4283,0.02
TRAIN_4459,0.02
TRAIN_4482,0.02
TRAIN_4594,0.02
TRAIN_4610,0.02
TRAIN_4631,0.02
TRAIN_4726,0.02
TRAIN_4756,0.02
TRAIN_4778,0.02
TRAIN_4782,0.02
TRAIN_4966,0.02
TRAIN_4994,0.02
TRAIN_5026,0.02
TRAIN_5068,0.02
TRAIN_5172,0.02
TRAIN_5348,0.02
TRAIN_5367,0.02
TRAIN_5394,0.02
TRAIN_5418,0.02
TRAIN_5541,0.02
TRAIN_5637,0.02
TRAIN_5662,0.02
TRAIN_5739,0.02
TRAIN_5742,0.02
TRAIN_5774,0.02
TRAIN_5807,0.02
TRAIN_5870,0.02
TRAIN_5884,0.02
TRAIN_5958,0.02
TRAIN_6031,0.02
TRAIN_6040,0.02
TRAIN_6081,0.02
TRAIN_6116,0.02
TRAIN_6169,0.02
TRAIN_6308,0.02
TRAIN_6392,0.02
TRAIN_6419,0.02
TRAIN_6429,0.02
TRAIN_6444,0.02
TRAIN_6552,0.02
TRAIN_6614,0.02
TRAIN_6635,0.02
TRAIN_6837,0.02
TRAIN_6933,0.02
TRAIN_7012,0.02
TRAIN_0021,0.019
TRAIN_0037,0.019
TRAIN_0178,0.019
TRAIN_0207,0.019
TRAIN_0220,0.019
TRAIN_0231,0.019
TRAIN_0359,0.019
TRAIN_0409,0.019
TRAIN_0470,0.019
TRAIN_0503,0.019
TRAIN_0560,0.019
TRAIN_0577,0.019
TRAIN_0614,0.019
TRAIN_0619,0.019
TRAIN_0631,0.019
TRAIN_0689,0.019
TRAIN_0710,0.019
TRAIN_0759,0.019
TRAIN_0796,0.019
TRAIN_1118,0.019
TRAIN_1126,0.019
TRAIN_1146,0.019
TRAIN_1374,0.019
TRAIN_1434,0.019
TRAIN_1634,0.019
TRAIN_1650,0.019
TRAIN_1876,0.019
TRAIN_2063,0.019
TRAIN_2194,0.019
TRAIN_2225,0.019
TRAIN_2258,0.019
TRAIN_2261,0.019
TRAIN_2344,0.019
TRAIN_2553,0.019
TRAIN_2631,0.019
TRAIN_2736,0.019
TRAIN_3099,0.019
TRAIN_3250,0.019
TRAIN_3282,0.019
TRAIN_3401,0.019
TRAIN_3475,0.019
TRAIN_3498,0.019
TRAIN_3659,0.019
TRAIN_3715,0.019
TRAIN_3902,0.019
TRAIN_3910,0.019
TRAIN_3914,0.019
TRAIN_4088,0.019
TRAIN_4125,0.019
TRAIN_4146,0.019
TRAIN_4185,0.019
TRAIN_4264,0.019
TRAIN_4347,0.019
TRAIN_4375,0.019
TRAIN_4449,0.019
TRAIN_4638,0.019
TRAIN_4674,0.019
TRAIN_4680,0.019
TRAIN_4720,0.019
TRAIN_4789,0.019
TRAIN_4856,0.019
TRAIN_4869,0.019
TRAIN_4914,0.019
TRAIN_4938,0.019
TRAIN_5070,0.019
TRAIN_5145,0.019
TRAIN_5187,0.019
TRAIN_5191,0.019
TRAIN_5255,0.019
TRAIN_5273,0.019
TRAIN_5285,0.019
TRAIN_5357,0.019
TRAIN_5364,0.019
TRAIN_5393,0.019
TRAIN_5422,0.019
TRAIN_5443,0.019
TRAIN_5498,0.019
TRAIN_5507,0.019
TRAIN_5549,0.019
TRAIN_5675,0.019
TRAIN_5678,0.019
TRAIN_5720,0.019
TRAIN_5813,0.019
TRAIN_5863,0.019
TRAIN_5979,0.019
TRAIN_6017,0.019
TRAIN_6156,0.019
TRAIN_6190,0.019
TRAIN_6197,0.019
TRAIN_6233,0.019
TRAIN_6242,0.019
TRAIN_6380,0.019
TRAIN_6485,0.019
TRAIN_6559,0.019
TRAIN_6569,0.019
TRAIN_6680,0.019
TRAIN_6780,0.019
TRAIN_6838,0.019
TRAIN_6906,0.019
TRAIN_6916,0.019
TRAIN_6925,0.019
TRAIN_7052,0.019
TRAIN_0046,0.018
TRAIN_0080,0.018
TRAIN_0185,0.018
TRAIN_0287,0.018
TRAIN_0430,0.018
TRAIN_0436,0.018
TRAIN_0444,0.018
TRAIN_0469,0.018
TRAIN_0474,0.018
TRAIN_0541,0.018
TRAIN_0680,0.018
TRAIN_0788,0.018
TRAIN_0825,0.018
TRAIN_0913,0.018
TRAIN_0992,0.018
TRAIN_1015,0.018
TRAIN_1102,0.018
TRAIN_1154,0.018
TRAIN_1203,0.018
TRAIN_1314,0.018
TRAIN_1487,0.018
TRAIN_1518,0.018
TRAIN_1533,0.018
TRAIN_1604,0.018
TRAIN_1622,0.018
TRAIN_1723,0.018
TRAIN_1848,0.018
TRAIN_1853,0.018
TRAIN_1871,0.018
TRAIN_1980,0.018
TRAIN_1987,0.018
TRAIN_2036,0.018
TRAIN_2137,0.018
TRAIN_2187,0.018
TRAIN_2211,0.018
TRAIN_2219,0.018
TRAIN_2335,0.018
TRAIN_2473,0.018
TRAIN_2481,0.018
TRAIN_2532,0.018
TRAIN_2559,0.018
TRAIN_2869,0.018
TRAIN_2875,0.018
TRAIN_2946,0.018
TRAIN_3051,0.018
TRAIN_3067,0.018
TRAIN_3213,0.018
TRAIN_3303,0.018
TRAIN_3418,0.018
TRAIN_3463,0.018
TRAIN_3521,0.018
TRAIN_3563,0.018
TRAIN_3592,0.018
TRAIN_3622,0.018
TRAIN_3624,0.018
TRAIN_3643,0.018
TRAIN_3764,0.018
TRAIN_3915,0.018
TRAIN_3930,0.018
TRAIN_3944,0.018
TRAIN_3978,0.018
TRAIN_4136,0.018
TRAIN_4198,0.018
TRAIN_4258,0.018
TRAIN_4263,0.018
TRAIN_4271,0.018
TRAIN_4386,0.018
TRAIN_4451,0.018
TRAIN_4453,0.018
TRAIN_4506,0.018
TRAIN_4518,0.018
TRAIN_4557,0.018
TRAIN_4653,0.018
TRAIN_4692,0.018
TRAIN_4760,0.018
TRAIN_4767,0.018
TRAIN_4811,0.018
TRAIN_4837,0.018
TRAIN_4883,0.018
TRAIN_5239,0.018
TRAIN_5269,0.018
TRAIN_5275,0.018
TRAIN_5318,0.018
TRAIN_5349,0.018
TRAIN_5371,0.018
TRAIN_5465,0.018
TRAIN_5608,0.018
TRAIN_5614,0.018
TRAIN_5620,0.018
TRAIN_5686,0.018
TRAIN_5750,0.018
TRAIN_5759,0.018
TRAIN_5789,0.018
TRAIN_5977,0.018
TRAIN_5985,0.018
TRAIN_6056,0.018
TRAIN_6058,0.018
TRAIN_6110,0.018
TRAIN_6229,0.018
TRAIN_6441,0.018
TRAIN_6454,0.018
TRAIN_6478,0.018
TRAIN_6610,0.018
TRAIN_6670,0.018
TRAIN_6728,0.018
TRAIN_6732,0.018
TRAIN_6796,0.018
TRAIN_6922,0.018
TRAIN_6948,0.018
TRAIN_6960,0.018
TRAIN_0118,0.017
TRAIN_0209,0.017
TRAIN_0312,0.017
TRAIN_0325,0.017
TRAIN_0479,0.017
TRAIN_0519,0.017
TRAIN_0661,0.017
TRAIN_0732,0.017
TRAIN_0758,0.017
TRAIN_0935,0.017
TRAIN_0940,0.017
TRAIN_0997,0.017
TRAIN_1039,0.017
TRAIN_1046,0.017
TRAIN_1053,0.017
TRAIN_1070,0.017
TRAIN_1092,0.017
TRAIN_1159,0.017
TRAIN_1204,0.017
TRAIN_1218,0.017
TRAIN_1246,0.017
TRAIN_1277,0.017
TRAIN_1299,0.017
TRAIN_1579,0.017
TRAIN_1615,0.017
TRAIN_1617,0.017
TRAIN_1646,0.017
TRAIN_1795,0.017
TRAIN_1797,0.017
TRAIN_1812,0.017
TRAIN_1861,0.017
TRAIN_2132,0.017
TRAIN_2135,0.017
TRAIN_2199,0.017
TRAIN_2466,0.017
TRAIN_2479,0.017
TRAIN_2582,0.017
TRAIN_2653,0.017
TRAIN_2746,0.017
TRAIN_2754,0.017
TRAIN_2763,0.017
TRAIN_2825,0.017
TRAIN_2898,0.017
TRAIN_2954,0.017
TRAIN_3046,0.017
TRAIN_3066,0.017
TRAIN_3092,0.017
TRAIN_3121,0.017
TRAIN_3204,0.017
TRAIN_3229,0.017
TRAIN_3239,0.017
TRAIN_3374,0.017
TRAIN_3385,0.017
TRAIN_3482,0.017
TRAIN_3529,0.017
TRAIN_3564,0.017
TRAIN_3676,0.017
TRAIN_3737,0.017
TRAIN_3821,0.017
TRAIN_3876,0.017
TRAIN_3972,0.017
TRAIN_4133,0.017
TRAIN_4200,0.017
TRAIN_4281,0.017
TRAIN_4357,0.017
TRAIN_4358,0.017
TRAIN_4392,0.017
TRAIN_4509,0.017
TRAIN_4532,0.017
TRAIN_4754,0.017
TRAIN_4771,0.017
TRAIN_4773,0.017
TRAIN_4779,0.017
TRAIN_4804,0.017
TRAIN_4924,0.017
TRAIN_4953,0.017
TRAIN_5033,0.017
TRAIN_5106,0.017
TRAIN_5120,0.017
TRAIN_5128,0.017
TRAIN_5257,0.017
TRAIN_5261,0.017
TRAIN_5291,0.017
TRAIN_5380,0.017
TRAIN_5451,0.017
TRAIN_5504,0.017
TRAIN_5523,0.017
TRAIN_5532,0.017
TRAIN_5539,0.017
TRAIN_5545,0.017
TRAIN_5573,0.017
TRAIN_5685,0.017
TRAIN_5700,0.017
TRAIN_5842,0.017
TRAIN_5957,0.017
TRAIN_6057,0.017
TRAIN_6062,0.017
TRAIN_6155,0.017
TRAIN_6167,0.017
TRAIN_6173,0.017
TRAIN_6218,0.017
TRAIN_6252,0.017
TRAIN_6279,0.017
TRAIN_6281,0.017
TRAIN_6282,0.017
TRAIN_6347,0.017
TRAIN_6418,0.017
TRAIN_6540,0.017
TRAIN_6583,0.017
TRAIN_6606,0.017
TRAIN_6740,0.017
TRAIN_6773,0.017
TRAIN_6787,0.017
TRAIN_6848,0.017
TRAIN_6877,0.017
TRAIN_7019,0.017
TRAIN_7027,0.017
TRAIN_7124,0.017
TRAIN_0004,0.016
TRAIN_0113,0.016
TRAIN_0215,0.016
TRAIN_0227,0.016
TRAIN_0390,0.016
TRAIN_0428,0.016
TRAIN_0466,0.016
TRAIN_0543,0.016
TRAIN_0598,0.016
TRAIN_0798,0.016
TRAIN_0856,0.016
TRAIN_1012,0.016
TRAIN_1024,0.016
TRAIN_1177,0.016
TRAIN_1178,0.016
TRAIN_1217,0.016
TRAIN_1265,0.016
TRAIN_1303,0.016
TRAIN_1326,0.016
TRAIN_1338,0.016
TRAIN_1369,0.016
TRAIN_1408,0.016
TRAIN_1419,0.016
TRAIN_1486,0.016
TRAIN_1510,0.016
TRAIN_1516,0.016
TRAIN_1564,0.016
TRAIN_1762,0.016
TRAIN_1766,0.016
TRAIN_1771,0.016
TRAIN_1772,0.016
TRAIN_1814,0.016
TRAIN_1887,0.016
TRAIN_1888,0.016
TRAIN_1916,0.016
TRAIN_2007,0.016
TRAIN_2050,0.016
TRAIN_2070,0.016
TRAIN_2204,0.016
TRAIN_2230,0.016
TRAIN_2254,0.016
TRAIN_2265,0.016
TRAIN_2293,0.016
TRAIN_2294,0.016
TRAIN_2346,0.016
TRAIN_2363,0.016
TRAIN_2442,0.016
TRAIN_2503,0.016
TRAIN_2636,0.016
TRAIN_2667,0.016
TRAIN_2739,0.016
TRAIN_2747,0.016
TRAIN_3016,0.016
TRAIN_3024,0.016
TRAIN_3049,0.016
TRAIN_3107,0.016
TRAIN_3114,0.016
TRAIN_3191,0.016
TRAIN_3258,0.016
TRAIN_3358,0.016
TRAIN_3400,0.016
TRAIN_3547,0.016
TRAIN_3555,0.016
TRAIN_3777,0.016
TRAIN_3985,0.016
TRAIN_4019,0.016
TRAIN_4040,0.016
TRAIN_4103,0.016
TRAIN_4167,0.016
TRAIN_4207,0.016
TRAIN_4211,0.016
TRAIN_4253,0.016
TRAIN_4571,0.016
TRAIN_4644,0.016
TRAIN_4693,0.016
TRAIN_4757,0.016
TRAIN_4765,0.016
TRAIN_4766,0.016
TRAIN_4803,0.016
TRAIN_4884,0.016
TRAIN_4917,0.016
TRAIN_4922,0.016
TRAIN_4992,0.016
TRAIN_5060,0.016
TRAIN_5065,0.016
TRAIN_5519,0.016
TRAIN_5651,0.016
TRAIN_5652,0.016
TRAIN_5718,0.016
TRAIN_5732,0.016
TRAIN_5735,0.016
TRAIN_5769,0.016
TRAIN_5802,0.016
TRAIN_5865,0.016
TRAIN_5908,0.016
TRAIN_5926,0.016
TRAIN_5935,0.016
TRAIN_6074,0.016
TRAIN_6143,0.016
TRAIN_6202,0.016
TRAIN_6204,0.016
TRAIN_6460,0.016
TRAIN_6464,0.016
TRAIN_6607,0.016
TRAIN_6640,0.016
TRAIN_6962,0.016
TRAIN_6986,0.016
TRAIN_7064,0.016
TRAIN_7133,0.016
TRAIN_0045,0.015
TRAIN_0199,0.015
TRAIN_0224,0.015
TRAIN_0344,0.015
TRAIN_0368,0.015
TRAIN_0578,0.015
TRAIN_0590,0.015
TRAIN_0596,0.015
TRAIN_0667,0.015
TRAIN_0690,0.015
TRAIN_0776,0.015
TRAIN_0785,0.015
TRAIN_0800,0.015
TRAIN_0861,0.015
TRAIN_0891,0.015
TRAIN_1064,0.015
TRAIN_1067,0.015
TRAIN_1083,0.015
TRAIN_1100,0.015
TRAIN_1219,0.015
TRAIN_1222,0.015
TRAIN_1249,0.015
TRAIN_1272,0.015
TRAIN_1345,0.015
TRAIN_1349,0.015
TRAIN_1371,0.015
TRAIN_1405,0.015
TRAIN_1409,0.015
TRAIN_1511,0.015
TRAIN_1512,0.015
TRAIN_1593,0.015
TRAIN_1599,0.015
TRAIN_1713,0.015
TRAIN_1721,0.015
TRAIN_1837,0.015
TRAIN_1851,0.015
TRAIN_1879,0.015
TRAIN_1891,0.015
TRAIN_1992,0.015
TRAIN_2018,0.015
TRAIN_2032,0.015
TRAIN_2035,0.015
TRAIN_2071,0.015
TRAIN_2103,0.015
TRAIN_2164,0.015
TRAIN_2220,0.015
TRAIN_2229,0.015
TRAIN_2367,0.015
TRAIN_2371,0.015
TRAIN_2384,0.015
TRAIN_2425,0.015
TRAIN_2484,0.015
TRAIN_2509,0.015
TRAIN_2563,0.015
TRAIN_2584,0.015
TRAIN_2632,0.015
TRAIN_2722,0.015
TRAIN_2867,0.015
TRAIN_2872,0.015
TRAIN_2878,0.015
TRAIN_2915,0.015
TRAIN_2951,0.015
TRAIN_3006,0.015
TRAIN_3031,0.015
TRAIN_3186,0.015
TRAIN_3321,0.015
TRAIN_3339,0.015
TRAIN_3568,0.015
TRAIN_3591,0.015
TRAIN_3722,0.015
TRAIN_3866,0.015
TRAIN_3936,0.015
TRAIN_3954,0.015
TRAIN_3995,0.015
TRAIN_4022,0.015
TRAIN_4119,0.015
TRAIN_4141,0.015
TRAIN_4222,0.015
TRAIN_4252,0.015
TRAIN_4276,0.015
TRAIN_4288,0.015
TRAIN_4353,0.015
TRAIN_4363,0.015
TRAIN_4379,0.015
TRAIN_4410,0.015
TRAIN_4534,0.015
TRAIN_4542,0.015
TRAIN_4595,0.015
TRAIN_4621,0.015
TRAIN_4635,0.015
TRAIN_4667,0.015
TRAIN_4713,0.015
TRAIN_4763,0.015
TRAIN_4785,0.015
TRAIN_4787,0.015
TRAIN_4797,0.015
TRAIN_4817,0.015
TRAIN_4824,0.015
TRAIN_4873,0.015
TRAIN_4912,0.015
TRAIN_4918,0.015
TRAIN_4936,0.015
TRAIN_5058,0.015
TRAIN_5059,0.015
TRAIN_5066,0.015
TRAIN_5082,0.015
TRAIN_5095,0.015
TRAIN_5160,0.015
TRAIN_5235,0.015
TRAIN_5277,0.015
TRAIN_5296,0.015
TRAIN_5312,0.015
TRAIN_5360,0.015
TRAIN_5385,0.015
TRAIN_5459,0.015
TRAIN_5495,0.015
TRAIN_5516,0.015
TRAIN_5589,0.015
TRAIN_5658,0.015
TRAIN_5711,0.015
TRAIN_5734,0.015
TRAIN_5736,0.015
TRAIN_5913,0.015
TRAIN_5922,0.015
TRAIN_5969,0.015
TRAIN_5987,0.015
TRAIN_6050,0.015
TRAIN_6134,0.015
TRAIN_6411,0.015
TRAIN_6449,0.015
TRAIN_6469,0.015
TRAIN_6495,0.015
TRAIN_6515,0.015
TRAIN_6543,0.015
TRAIN_6633,0.015
TRAIN_6709,0.015
TRAIN_6781,0.015
TRAIN_6786,0.015
TRAIN_6895,0.015
TRAIN_6904,0.015
TRAIN_6905,0.015
TRAIN_6908,0.015
TRAIN_6930,0.015
TRAIN_6945,0.015
TRAIN_7022,0.015
TRAIN_7047,0.015
TRAIN_0032,0.014
TRAIN_0036,0.014
TRAIN_0094,0.014
TRAIN_0154,0.014
TRAIN_0316,0.014
TRAIN_0338,0.014
TRAIN_0367,0.014
TRAIN_0492,0.014
TRAIN_0515,0.014
TRAIN_0552,0.014
TRAIN_0579,0.014
TRAIN_0645,0.014
TRAIN_0729,0.014
TRAIN_0914,0.014
TRAIN_0987,0.014
TRAIN_1060,0.014
TRAIN_1074,0.014
TRAIN_1101,0.014
TRAIN_1169,0.014
TRAIN_1171,0.014
TRAIN_1220,0.014
TRAIN_1252,0.014
TRAIN_1263,0.014
TRAIN_1416,0.014
TRAIN_1448,0.014
TRAIN_1522,0.014
TRAIN_1531,0.014
TRAIN_1590,0.014
TRAIN_1612,0.014
TRAIN_1629,0.014
TRAIN_1658,0.014
TRAIN_1778,0.014
TRAIN_1791,0.014
TRAIN_1798,0.014
TRAIN_1823,0.014
